kood,korpus,tekstikeel,tekstityyp,elukoht,taust,vanus,sugu,emakeel,kodukeel,keeletase,haridus,abivahendid
doc_901133458162_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,C,kesk,ei
doc_901133458163_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458164_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458165_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,A,kesk,ei
doc_901133458166_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,A,kesk,ei
doc_901133458167_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,A,kesk,ei
doc_901133458168_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,B,kesk,ei
doc_901133458169_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,B,kesk,ei
doc_901133458170_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458171_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,A,kesk,ei
doc_901133458172_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,B,kesk,ei
doc_901133458173_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,A,kesk,ei
doc_901133458174_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,A,kesk,ei
doc_901133458175_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,B,kesk,ei
doc_901133458176_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458177_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,41plus,naine,vene,vene,A,kesk,ei
doc_901133458178_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,C,kesk,ei
doc_901133458179_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,B,kesk,ei
doc_901133458180_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,B,kesk,ei
doc_901133458181_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458182_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,B,kesk,ei
doc_901133458183_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,B,kesk,ei
doc_901133458184_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458185_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,41plus,naine,vene,vene,A,kesk,ei
doc_901133458186_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458187_item,cFOoRQekA,eesti,vastkys,idaviru,tootu,kuni40,naine,vene,vene,B,kesk,ei
doc_901133458188_item,cFOoRQekA,eesti,isikiri,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458189_item,cFOoRQekA,eesti,isikiri,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458190_item,cFOoRQekA,eesti,isikiri,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458191_item,cFOoRQekA,eesti,isikiri,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_901133458192_item,cFOoRQekA,eesti,isikiri,idaviru,tootu,kuni26,naine,vene,vene,A,kesk,ei
doc_903162473719_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473720_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473721_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473722_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473723_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473724_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473725_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473726_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473727_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473728_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473729_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473730_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473731_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473732_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473733_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473734_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473735_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473736_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473737_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473738_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473739_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473740_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473741_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473742_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473743_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473744_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473745_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473746_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473747_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473748_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473749_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473750_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473751_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473752_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473753_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473754_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473755_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473756_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473757_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473758_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473759_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473760_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473761_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473762_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473763_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473764_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473765_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473766_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473767_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473768_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473769_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473770_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473771_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473772_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473773_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473774_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473775_item,clWmOIrLa,eesti,NA,tartu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473776_item,clWmOIrLa,eesti,NA,tartu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473777_item,clWmOIrLa,eesti,NA,tartu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473778_item,clWmOIrLa,eesti,NA,tartu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473779_item,clWmOIrLa,eesti,NA,tartu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473780_item,clWmOIrLa,eesti,NA,muu,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473781_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473782_item,clWmOIrLa,eesti,NA,muu,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473783_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473784_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473785_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473786_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473787_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473788_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473789_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473790_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473791_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473792_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473793_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473794_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473795_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_903162473796_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473797_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_903162473798_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473799_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473800_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473801_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473802_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473803_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473804_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473805_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473806_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473807_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473808_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473809_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473810_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473811_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473812_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473813_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473814_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473815_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473816_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473817_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473818_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473819_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473820_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473821_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473822_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473823_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473824_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473825_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473826_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473827_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473828_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473829_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473830_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473831_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473832_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473833_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473834_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473835_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473836_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473837_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473838_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473839_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473840_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473841_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473842_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473843_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473844_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473845_item,cFOoRQekA,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473846_item,cFOoRQekA,eesti,essee,tartu,ylop,kuni26,mees,soome,soome,B1,kesk,jah
doc_903162473847_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473848_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473849_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473850_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473851_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473852_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473853_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473854_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473855_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473856_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473857_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473858_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473859_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473860_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473861_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473862_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473863_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473864_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473865_item,cFOoRQekA,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_903162473866_item,cFOoRQekA,eesti,analyys,idaviru,ylop,kuni40,naine,vene,vene,B1,korg,jah
doc_909187922539_item,cwUSEqQLt,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_909187922540_item,cFOoRQekA,eesti,isikiri,soome,ylop,kuni26,naine,soome,soome,A,kesk,ei
doc_909187922541_item,cFOoRQekA,eesti,isikiri,soome,ylop,kuni26,naine,soome,soome,A,kesk,ei
doc_909187922542_item,cFOoRQekA,eesti,isikiri,soome,ylop,kuni26,naine,soome,soome,A,kesk,ei
doc_909187922543_item,cFOoRQekA,eesti,isikiri,soome,ylop,kuni26,naine,soome,soome,A,kesk,ei
doc_909187922544_item,cFOoRQekA,eesti,isikiri,soome,ylop,kuni26,naine,soome,soome,A,kesk,ei
doc_909187922545_item,cFOoRQekA,eesti,isikiri,soome,ylop,kuni26,naine,soome,soome,A,kesk,ei
doc_909187922546_item,cFOoRQekA,eesti,essee,saksamaa,ylop,kuni26,naine,saksa,saksa,NA,kesk,ei
doc_909187922547_item,cFOoRQekA,eesti,harjutus,saksamaa,ylop,kuni26,naine,saksa,saksa,NA,kesk,ei
doc_909187922548_item,cFOoRQekA,eesti,harjutus,saksamaa,ylop,kuni26,naine,saksa,saksa,NA,kesk,ei
doc_909187922549_item,cFOoRQekA,eesti,harjutus,saksamaa,ylop,kuni26,naine,saksa,saksa,NA,kesk,ei
doc_909187922550_item,cFOoRQekA,eesti,essee,saksamaa,ylop,kuni26,naine,saksa,saksa,NA,kesk,ei
doc_909187922551_item,cFOoRQekA,eesti,essee,saksamaa,NA,kuni26,naine,saksa,saksa,NA,kesk,ei
doc_909187922552_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922553_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922554_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922555_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922556_item,cFOoRQekA,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_909187922557_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922558_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922559_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922560_item,cFOoRQekA,eesti,muu,soome,ylop,kuni26,naine,soome,NA,B2,kesk,jah
doc_909187922561_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922562_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922563_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,NA,soome,NA,B1,kesk,jah
doc_909187922564_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922565_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B2,kesk,jah
doc_909187922566_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922567_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922568_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922569_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922570_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922571_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922572_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922573_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922574_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922575_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922576_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922577_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,B1,kesk,jah
doc_909187922578_item,cFOoRQekA,eesti,essee,soome,ylop,kuni26,naine,soome,NA,A2,kesk,jah
doc_909187922579_item,cFOoRQekA,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_910290104792_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,naine,vene,vene,B,kesk,ei
doc_910290104793_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,naine,vene,vene,B,kesk,ei
doc_917563762582_item,cFqPphvYi,eesti,essee,tallinn,op,kuni18,naine,vene,vene,B2,pohi,jah
doc_917563762583_item,cFqPphvYi,eesti,essee,NA,NA,kuni18,naine,jidis,jidis,C1,pohi,jah
doc_917563762584_item,cFqPphvYi,eesti,essee,tallinn,NA,kuni18,naine,vene,eesti,C1,pohi,jah
doc_917563762585_item,cFqPphvYi,eesti,essee,tallinn,NA,kuni18,naine,vene,vene,C1,pohi,jah
doc_917563762586_item,cFqPphvYi,eesti,essee,tallinn,NA,kuni18,naine,vene,eesti,C1,pohi,jah
doc_917563762587_item,cFqPphvYi,eesti,essee,tallinn,NA,kuni18,naine,vene,vene,B2,pohi,jah
doc_917563762588_item,cFqPphvYi,eesti,essee,tallinn,NA,kuni18,naine,vene,vene,B2,pohi,jah
doc_917563762589_item,cFqPphvYi,eesti,essee,tallinn,NA,kuni18,naine,vene,vene,C1,pohi,jah
doc_917563762590_item,cFqPphvYi,eesti,essee,idaviru,NA,kuni18,mees,vene,vene,C1,pohi,jah
doc_917563762591_item,cwUSEqQLt,eesti,referaat,idaviru,NA,kuni26,naine,vene,vene,B,korg,jah
doc_917563762592_item,cFqPphvYi,eesti,essee,idaviru,NA,kuni18,naine,vene,vene,C1,pohi,jah
doc_919500587377_item,cFOoRQekA,eesti,referaat,tallinn,ylop,kuni26,naine,vene,vene,C,kesk,jah
doc_919500587378_item,cFOoRQekA,eesti,referaat,tallinn,ylop,kuni26,naine,vene,vene,C,kesk,jah
doc_919500587379_item,cFOoRQekA,eesti,referaat,tallinn,ylop,kuni26,naine,vene,vene,C,kesk,jah
doc_919500587380_item,cFOoRQekA,eesti,referaat,tallinn,ylop,kuni26,naine,vene,vene,B,kesk,jah
doc_919500587381_item,cFOoRQekA,eesti,essee,muu,ylop,kuni26,naine,leedu,leedu,B2,kesk,jah
doc_919500587382_item,cFOoRQekA,eesti,essee,muu,ylop,kuni26,naine,leedu,leedu,C,kesk,jah
doc_919500587383_item,cFOoRQekA,eesti,essee,muu,ylop,kuni26,mees,muud,muud,A,kesk,ei
doc_919500587384_item,cFOoRQekA,eesti,essee,muu,ylop,kuni26,naine,muud,muud,B,kesk,ei
doc_919500587385_item,cFOoRQekA,eesti,essee,muu,ylop,kuni26,mees,soome,soome,B,kesk,ei
doc_919500587386_item,cFOoRQekA,eesti,essee,muu,ylop,kuni26,naine,vene,vene,A,kesk,ei
doc_919500587387_item,cFOoRQekA,eesti,essee,muu,ylop,kuni26,mees,inglise,inglise,B,korg,ei
doc_919500587388_item,cFOoRQekA,eesti,essee,muu,ylop,kuni26,naine,soome,soome,B,kesk,ei
doc_920210593962_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_920361155411_item,cFOoRQekA,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_920361155412_item,cFOoRQekA,eesti,isikiri,leedu,ylop,kuni26,naine,leedu,leedu,B,kesk,jah
doc_920361155413_item,cFOoRQekA,eesti,essee,leedu,ylop,kuni26,naine,leedu,leedu,B,kesk,ei
